,p1,p2,average,accumulated,win_ratio,max_win,max_loss
2007,49.0,81.0,0.037,2.05,0.382,0.717,-0.115
2008,49.0,82.0,0.042,2.166,0.392,0.711,-0.115
2009,49.0,83.0,0.043,2.153,0.4,0.711,-0.115
2010,49.0,84.0,0.044,2.178,0.4,0.711,-0.115
2011,49.0,85.0,0.042,2.09,0.4,0.635,-0.115
2012,49.0,86.0,0.044,2.095,0.417,0.635,-0.115
2013,49.0,87.0,0.044,2.098,0.417,0.635,-0.115
2014,49.0,88.0,0.044,2.132,0.408,0.638,-0.115
2015,49.0,89.0,0.046,2.167,0.447,0.638,-0.115
2016,49.0,90.0,0.047,2.212,0.468,0.638,-0.115
2017,49.0,91.0,0.044,2.167,0.429,0.638,-0.115
2018,49.0,92.0,0.042,2.12,0.42,0.638,-0.115
2019,49.0,93.0,0.046,2.181,0.447,0.658,-0.115
2020,49.0,94.0,0.045,2.096,0.426,0.638,-0.115
2021,49.0,95.0,0.045,2.088,0.413,0.638,-0.115
2022,49.0,96.0,0.046,2.106,0.413,0.638,-0.115
2023,49.0,97.0,0.046,2.085,0.422,0.638,-0.115
2024,49.0,98.0,0.046,2.068,0.422,0.638,-0.115
