,p1,p2,average,accumulated,win_ratio,max_win,max_loss
0,5.0,10.0,0.087,4.356,0.36,1.517,-0.227
1,5.0,11.0,0.105,4.708,0.378,1.671,-0.167
2,5.0,12.0,0.107,4.794,0.356,1.671,-0.167
3,5.0,13.0,0.101,4.431,0.364,1.671,-0.176
4,5.0,14.0,0.103,4.447,0.372,1.671,-0.176
5,5.0,15.0,0.117,4.894,0.357,2.127,-0.176
6,5.0,16.0,0.132,5.29,0.375,2.248,-0.176
7,5.0,17.0,0.144,5.483,0.368,2.248,-0.176
8,5.0,18.0,0.176,6.34,0.333,3.381,-0.219
9,5.0,19.0,0.189,6.422,0.353,3.381,-0.176
10,5.0,20.0,0.199,6.559,0.364,3.381,-0.176
11,5.0,21.0,0.203,6.082,0.4,2.999,-0.16
12,5.0,22.0,0.213,6.164,0.414,2.999,-0.152
13,5.0,23.0,0.197,6.096,0.387,2.999,-0.151
14,5.0,24.0,0.219,6.145,0.393,2.999,-0.151
15,5.0,25.0,0.236,6.126,0.346,2.999,-0.159
16,5.0,26.0,0.27,6.202,0.391,2.999,-0.159
17,5.0,27.0,0.314,6.282,0.45,2.999,-0.159
18,5.0,28.0,0.334,6.342,0.421,2.999,-0.186
19,5.0,29.0,0.336,6.382,0.421,2.999,-0.186
20,5.0,30.0,0.338,6.426,0.421,2.899,-0.186
21,5.0,31.0,0.357,6.424,0.444,2.861,-0.186
22,5.0,32.0,0.353,6.352,0.444,2.861,-0.186
23,5.0,33.0,0.348,6.265,0.444,2.861,-0.186
24,5.0,34.0,0.329,6.259,0.421,2.861,-0.186
25,5.0,35.0,0.264,5.535,0.381,2.861,-0.186
26,5.0,36.0,0.229,5.499,0.333,2.861,-0.202
27,5.0,37.0,0.262,5.504,0.381,2.861,-0.202
28,5.0,38.0,0.298,5.966,0.35,2.897,-0.202
29,5.0,39.0,0.31,5.884,0.368,2.897,-0.202
30,5.0,40.0,0.343,6.177,0.333,2.897,-0.202
31,5.0,41.0,0.32,5.756,0.278,2.897,-0.202
32,5.0,42.0,0.319,5.743,0.278,2.897,-0.202
33,5.0,43.0,0.299,5.674,0.263,2.793,-0.202
34,5.0,44.0,0.301,5.717,0.263,2.793,-0.202
35,5.0,45.0,0.282,5.638,0.25,2.793,-0.202
36,5.0,46.0,0.298,5.671,0.263,2.793,-0.202
37,5.0,47.0,0.316,5.692,0.278,2.793,-0.202
38,5.0,48.0,0.311,5.596,0.278,3.085,-0.202
39,5.0,49.0,0.353,5.641,0.312,3.085,-0.211
40,5.0,50.0,0.356,5.697,0.312,3.085,-0.211
41,5.0,51.0,0.321,5.452,0.294,3.085,-0.211
42,5.0,52.0,0.371,5.571,0.333,3.125,-0.211
43,5.0,53.0,0.373,5.589,0.333,3.125,-0.211
44,5.0,54.0,0.373,5.59,0.333,3.125,-0.211
45,6.0,11.0,0.11,4.72,0.372,1.671,-0.263
46,6.0,12.0,0.103,4.444,0.372,1.671,-0.263
47,6.0,13.0,0.114,4.908,0.349,2.127,-0.263
48,6.0,14.0,0.125,5.145,0.366,2.248,-0.176
49,6.0,15.0,0.14,5.186,0.378,2.248,-0.219
50,6.0,16.0,0.184,6.455,0.343,3.381,-0.219
51,6.0,17.0,0.183,6.394,0.343,3.381,-0.219
52,6.0,18.0,0.205,6.562,0.375,3.381,-0.219
53,6.0,19.0,0.2,6.205,0.387,2.999,-0.176
54,6.0,20.0,0.195,6.052,0.387,2.999,-0.16
55,6.0,21.0,0.224,6.276,0.393,2.999,-0.152
56,6.0,22.0,0.228,6.162,0.407,2.999,-0.151
57,6.0,23.0,0.264,6.329,0.375,2.999,-0.151
58,6.0,24.0,0.287,6.323,0.409,2.999,-0.151
59,6.0,25.0,0.384,6.53,0.471,2.999,-0.151
60,6.0,26.0,0.356,6.4,0.444,2.96,-0.159
61,6.0,27.0,0.358,6.443,0.444,2.861,-0.159
62,6.0,28.0,0.352,6.344,0.444,2.861,-0.186
63,6.0,29.0,0.374,6.352,0.471,2.861,-0.186
64,6.0,30.0,0.374,6.36,0.471,2.861,-0.186
65,6.0,31.0,0.367,6.236,0.471,2.861,-0.186
66,6.0,32.0,0.318,5.733,0.444,2.861,-0.186
67,6.0,33.0,0.314,5.65,0.444,2.861,-0.186
68,6.0,34.0,0.291,5.814,0.4,2.897,-0.186
69,6.0,35.0,0.307,6.149,0.35,2.897,-0.182
70,6.0,36.0,0.354,6.026,0.412,2.897,-0.182
71,6.0,37.0,0.387,6.195,0.438,2.897,-0.182
72,6.0,38.0,0.33,5.602,0.353,2.897,-0.182
73,6.0,39.0,0.355,5.685,0.312,2.793,-0.182
74,6.0,40.0,0.356,5.688,0.312,2.793,-0.182
75,6.0,41.0,0.359,5.74,0.312,2.793,-0.182
76,6.0,42.0,0.364,5.83,0.312,2.793,-0.202
77,6.0,43.0,0.319,5.745,0.278,2.793,-0.202
78,6.0,44.0,0.279,5.305,0.263,2.793,-0.202
79,6.0,45.0,0.314,5.646,0.278,3.085,-0.211
80,6.0,46.0,0.357,5.709,0.312,3.085,-0.211
81,6.0,47.0,0.352,5.636,0.312,3.085,-0.211
82,6.0,48.0,0.384,5.763,0.333,3.085,-0.211
83,6.0,49.0,0.355,5.673,0.312,3.085,-0.211
84,6.0,50.0,0.366,5.484,0.333,3.085,-0.211
85,6.0,51.0,0.364,5.456,0.333,3.085,-0.211
86,6.0,52.0,0.395,5.536,0.357,3.085,-0.211
87,6.0,53.0,0.366,5.118,0.357,3.085,-0.211
88,6.0,54.0,0.365,5.111,0.357,3.085,-0.211
89,6.0,55.0,0.372,5.211,0.357,3.085,-0.211
90,7.0,12.0,0.13,5.192,0.375,2.248,-0.263
91,7.0,13.0,0.12,5.035,0.357,2.248,-0.263
92,7.0,14.0,0.142,5.268,0.378,2.124,-0.263
93,7.0,15.0,0.184,6.437,0.343,3.381,-0.219
94,7.0,16.0,0.191,6.496,0.353,3.381,-0.219
95,7.0,17.0,0.198,6.133,0.419,2.999,-0.219
96,7.0,18.0,0.194,6.017,0.387,2.999,-0.219
97,7.0,19.0,0.216,6.255,0.379,2.999,-0.16
98,7.0,20.0,0.258,6.188,0.417,2.999,-0.151
99,7.0,21.0,0.302,6.334,0.476,2.999,-0.151
100,7.0,22.0,0.301,6.317,0.429,2.999,-0.151
101,7.0,23.0,0.361,6.504,0.444,2.96,-0.151
102,7.0,24.0,0.382,6.491,0.471,2.861,-0.151
103,7.0,25.0,0.412,6.594,0.5,2.861,-0.151
104,7.0,26.0,0.408,6.527,0.5,2.861,-0.151
105,7.0,27.0,0.374,6.363,0.471,2.861,-0.173
106,7.0,28.0,0.372,6.328,0.471,2.861,-0.186
107,7.0,29.0,0.398,6.366,0.5,2.861,-0.186
108,7.0,30.0,0.373,5.964,0.5,2.861,-0.186
109,7.0,31.0,0.37,5.917,0.5,2.897,-0.186
110,7.0,32.0,0.346,5.884,0.471,2.897,-0.186
111,7.0,33.0,0.358,6.078,0.412,2.897,-0.186
112,7.0,34.0,0.339,6.102,0.389,2.897,-0.182
113,7.0,35.0,0.337,5.733,0.412,2.897,-0.182
114,7.0,36.0,0.344,5.511,0.375,2.793,-0.182
115,7.0,37.0,0.32,5.442,0.353,2.793,-0.182
116,7.0,38.0,0.353,5.651,0.312,2.793,-0.182
117,7.0,39.0,0.389,5.828,0.333,2.793,-0.182
118,7.0,40.0,0.361,5.775,0.312,2.793,-0.182
119,7.0,41.0,0.373,5.602,0.333,2.974,-0.191
120,7.0,42.0,0.376,5.647,0.333,2.974,-0.191
121,7.0,43.0,0.409,5.721,0.357,3.085,-0.191
122,7.0,44.0,0.407,5.699,0.357,3.085,-0.191
123,7.0,45.0,0.351,5.613,0.312,3.085,-0.191
124,7.0,46.0,0.377,5.649,0.333,3.085,-0.211
125,7.0,47.0,0.375,5.63,0.333,3.085,-0.211
126,7.0,48.0,0.395,5.534,0.357,3.085,-0.211
127,7.0,49.0,0.392,5.488,0.357,3.085,-0.211
128,7.0,50.0,0.374,5.239,0.357,3.085,-0.211
129,7.0,51.0,0.383,5.358,0.357,3.085,-0.247
130,7.0,52.0,0.366,5.131,0.357,3.085,-0.247
131,7.0,53.0,0.366,5.13,0.357,3.085,-0.247
132,7.0,54.0,0.369,5.169,0.357,3.085,-0.247
133,7.0,55.0,0.399,5.188,0.385,3.085,-0.247
134,7.0,56.0,0.394,5.123,0.385,3.085,-0.247
135,8.0,13.0,0.19,6.473,0.353,3.381,-0.263
136,8.0,14.0,0.177,6.358,0.333,3.381,-0.263
137,8.0,15.0,0.184,6.081,0.394,2.999,-0.219
138,8.0,16.0,0.199,5.982,0.4,2.999,-0.219
139,8.0,17.0,0.194,5.816,0.333,2.999,-0.219
140,8.0,18.0,0.228,6.165,0.37,2.999,-0.161
141,8.0,19.0,0.276,6.345,0.435,2.999,-0.151
142,8.0,20.0,0.318,6.359,0.45,2.96,-0.151
143,8.0,21.0,0.303,6.358,0.429,2.96,-0.151
144,8.0,22.0,0.378,6.423,0.471,2.861,-0.151
145,8.0,23.0,0.365,6.572,0.444,2.861,-0.151
146,8.0,24.0,0.384,6.528,0.471,2.861,-0.151
147,8.0,25.0,0.438,6.57,0.533,2.861,-0.173
148,8.0,26.0,0.401,6.417,0.5,2.861,-0.173
149,8.0,27.0,0.393,6.289,0.5,2.861,-0.173
150,8.0,28.0,0.371,5.939,0.5,2.897,-0.186
151,8.0,29.0,0.373,5.961,0.5,2.897,-0.186
152,8.0,30.0,0.411,6.159,0.467,2.897,-0.186
153,8.0,31.0,0.41,6.151,0.467,2.897,-0.186
154,8.0,32.0,0.333,6.0,0.389,2.773,-0.186
155,8.0,33.0,0.355,5.679,0.438,2.672,-0.182
156,8.0,34.0,0.341,5.457,0.375,2.672,-0.182
157,8.0,35.0,0.312,5.303,0.353,2.672,-0.182
158,8.0,36.0,0.318,5.403,0.353,2.672,-0.182
159,8.0,37.0,0.412,5.774,0.357,2.672,-0.182
160,8.0,38.0,0.4,5.606,0.357,2.847,-0.191
161,8.0,39.0,0.429,5.579,0.385,2.847,-0.191
162,8.0,40.0,0.431,5.608,0.385,2.954,-0.191
163,8.0,41.0,0.437,5.68,0.385,2.954,-0.191
164,8.0,42.0,0.436,5.672,0.385,2.954,-0.191
165,8.0,43.0,0.436,5.669,0.385,2.954,-0.191
166,8.0,44.0,0.373,5.588,0.333,2.954,-0.191
167,8.0,45.0,0.372,5.573,0.333,2.954,-0.191
168,8.0,46.0,0.386,5.408,0.357,2.954,-0.191
169,8.0,47.0,0.413,5.37,0.385,2.954,-0.228
170,8.0,48.0,0.371,5.188,0.357,2.954,-0.247
171,8.0,49.0,0.382,5.352,0.357,3.085,-0.247
172,8.0,50.0,0.373,5.218,0.357,3.085,-0.247
173,8.0,51.0,0.397,5.166,0.385,3.085,-0.247
174,8.0,52.0,0.412,5.355,0.385,3.085,-0.247
175,8.0,53.0,0.412,5.355,0.385,3.085,-0.247
176,8.0,54.0,0.412,5.355,0.385,3.085,-0.247
177,8.0,55.0,0.414,5.385,0.385,3.085,-0.247
178,8.0,56.0,0.416,5.409,0.385,3.085,-0.247
179,8.0,57.0,0.407,5.292,0.385,3.085,-0.247
180,9.0,14.0,0.2,6.205,0.419,2.999,-0.219
181,9.0,15.0,0.198,5.928,0.367,2.999,-0.219
182,9.0,16.0,0.2,5.798,0.345,2.999,-0.219
183,9.0,17.0,0.242,6.058,0.4,2.999,-0.167
184,9.0,18.0,0.272,6.262,0.435,2.96,-0.151
185,9.0,19.0,0.316,6.314,0.45,2.96,-0.151
186,9.0,20.0,0.302,6.334,0.429,2.861,-0.151
187,9.0,21.0,0.356,6.413,0.444,2.861,-0.151
188,9.0,22.0,0.392,6.67,0.471,2.861,-0.151
189,9.0,23.0,0.442,6.631,0.533,2.861,-0.151
190,9.0,24.0,0.445,6.669,0.533,2.861,-0.144
191,9.0,25.0,0.437,6.55,0.533,2.861,-0.144
192,9.0,26.0,0.381,6.095,0.5,2.897,-0.159
193,9.0,27.0,0.347,5.907,0.471,2.773,-0.186
194,9.0,28.0,0.406,6.089,0.467,2.773,-0.186
195,9.0,29.0,0.412,6.184,0.467,2.773,-0.186
196,9.0,30.0,0.361,5.782,0.438,2.773,-0.186
197,9.0,31.0,0.35,5.596,0.438,2.672,-0.182
198,9.0,32.0,0.351,5.615,0.375,2.672,-0.182
199,9.0,33.0,0.372,5.586,0.4,2.672,-0.182
200,9.0,34.0,0.344,5.511,0.375,2.672,-0.182
201,9.0,35.0,0.414,5.791,0.429,2.672,-0.182
202,9.0,36.0,0.448,5.82,0.385,2.847,-0.191
203,9.0,37.0,0.445,5.78,0.385,2.847,-0.191
204,9.0,38.0,0.441,5.737,0.385,2.954,-0.191
205,9.0,39.0,0.436,5.673,0.385,2.954,-0.191
206,9.0,40.0,0.435,5.657,0.385,2.954,-0.191
207,9.0,41.0,0.434,5.638,0.385,2.954,-0.191
208,9.0,42.0,0.436,5.667,0.385,2.954,-0.191
209,9.0,43.0,0.371,5.563,0.333,2.954,-0.191
210,9.0,44.0,0.355,5.324,0.333,2.954,-0.228
211,9.0,45.0,0.372,5.203,0.357,2.954,-0.228
212,9.0,46.0,0.373,5.222,0.357,2.954,-0.228
213,9.0,47.0,0.397,5.163,0.385,2.954,-0.228
214,9.0,48.0,0.427,5.126,0.417,2.954,-0.249
215,9.0,49.0,0.403,5.244,0.385,2.954,-0.249
216,9.0,50.0,0.403,5.244,0.385,2.954,-0.249
217,9.0,51.0,0.403,5.244,0.385,2.954,-0.249
218,9.0,52.0,0.402,5.225,0.385,2.954,-0.247
219,9.0,53.0,0.453,5.432,0.417,3.085,-0.247
220,9.0,54.0,0.455,5.463,0.417,3.085,-0.247
221,9.0,55.0,0.455,5.463,0.417,3.085,-0.247
222,9.0,56.0,0.434,5.206,0.417,3.085,-0.24
223,9.0,57.0,0.431,5.167,0.417,3.085,-0.24
224,9.0,58.0,0.373,4.476,0.333,3.085,-0.349
225,10.0,15.0,0.2,5.797,0.345,2.999,-0.219
226,10.0,16.0,0.251,6.033,0.417,2.999,-0.167
227,10.0,17.0,0.258,5.93,0.435,2.96,-0.161
228,10.0,18.0,0.3,6.295,0.429,2.861,-0.151
229,10.0,19.0,0.302,6.337,0.429,2.861,-0.151
230,10.0,20.0,0.391,6.639,0.471,2.861,-0.159
231,10.0,21.0,0.418,6.681,0.5,2.861,-0.159
232,10.0,22.0,0.441,6.61,0.533,2.861,-0.159
233,10.0,23.0,0.434,6.517,0.533,2.861,-0.159
234,10.0,24.0,0.443,6.64,0.533,2.897,-0.159
235,10.0,25.0,0.36,5.766,0.5,2.773,-0.202
236,10.0,26.0,0.406,6.093,0.467,2.773,-0.202
237,10.0,27.0,0.406,6.084,0.467,2.773,-0.202
238,10.0,28.0,0.406,6.088,0.467,2.672,-0.202
239,10.0,29.0,0.373,5.597,0.467,2.672,-0.202
240,10.0,30.0,0.35,5.593,0.438,2.672,-0.202
241,10.0,31.0,0.399,5.582,0.429,2.672,-0.182
242,10.0,32.0,0.37,5.551,0.4,2.672,-0.182
243,10.0,33.0,0.405,5.669,0.429,3.062,-0.191
244,10.0,34.0,0.482,5.788,0.417,2.847,-0.191
245,10.0,35.0,0.474,5.694,0.417,2.847,-0.191
246,10.0,36.0,0.446,5.795,0.385,2.982,-0.191
247,10.0,37.0,0.445,5.787,0.385,2.954,-0.191
248,10.0,38.0,0.44,5.724,0.385,2.954,-0.191
249,10.0,39.0,0.441,5.731,0.385,2.954,-0.191
250,10.0,40.0,0.442,5.745,0.385,2.954,-0.191
251,10.0,41.0,0.479,5.747,0.417,2.954,-0.228
252,10.0,42.0,0.399,5.586,0.357,2.954,-0.228
253,10.0,43.0,0.406,5.284,0.385,2.954,-0.228
254,10.0,44.0,0.407,5.286,0.385,2.954,-0.228
255,10.0,45.0,0.417,5.416,0.385,2.954,-0.228
256,10.0,46.0,0.491,5.403,0.455,2.954,-0.249
257,10.0,47.0,0.486,5.351,0.455,2.954,-0.249
258,10.0,48.0,0.488,5.372,0.455,2.954,-0.249
259,10.0,49.0,0.487,5.353,0.455,2.954,-0.249
260,10.0,50.0,0.441,5.294,0.417,2.954,-0.249
261,10.0,51.0,0.441,5.294,0.417,2.954,-0.249
262,10.0,52.0,0.44,5.281,0.417,2.954,-0.24
263,10.0,53.0,0.43,5.16,0.417,2.954,-0.24
264,10.0,54.0,0.376,4.51,0.333,2.954,-0.349
265,10.0,55.0,0.345,4.138,0.333,2.954,-0.349
266,10.0,56.0,0.358,4.298,0.333,3.085,-0.349
267,10.0,57.0,0.36,4.325,0.333,3.085,-0.352
268,10.0,58.0,0.364,4.368,0.333,3.085,-0.352
269,10.0,59.0,0.366,4.391,0.333,3.085,-0.352
270,11.0,16.0,0.244,5.865,0.417,2.96,-0.161
271,11.0,17.0,0.291,6.116,0.429,2.861,-0.151
272,11.0,18.0,0.36,6.474,0.444,2.861,-0.159
273,11.0,19.0,0.401,6.813,0.471,2.861,-0.159
274,11.0,20.0,0.413,6.611,0.5,2.861,-0.159
275,11.0,21.0,0.434,6.507,0.533,2.861,-0.159
276,11.0,22.0,0.438,6.569,0.533,2.897,-0.159
277,11.0,23.0,0.398,5.969,0.533,2.773,-0.159
278,11.0,24.0,0.34,5.779,0.471,2.773,-0.202
279,11.0,25.0,0.401,6.014,0.467,2.773,-0.202
280,11.0,26.0,0.404,6.054,0.467,2.672,-0.202
281,11.0,27.0,0.353,5.651,0.438,2.672,-0.202
282,11.0,28.0,0.374,5.613,0.467,2.672,-0.202
283,11.0,29.0,0.378,5.671,0.4,2.672,-0.202
284,11.0,30.0,0.371,5.562,0.4,2.672,-0.202
285,11.0,31.0,0.43,6.021,0.429,3.062,-0.211
286,11.0,32.0,0.463,5.562,0.5,2.847,-0.211
287,11.0,33.0,0.527,5.798,0.455,2.847,-0.191
288,11.0,34.0,0.537,5.909,0.455,2.982,-0.191
289,11.0,35.0,0.536,5.897,0.455,2.954,-0.191
290,11.0,36.0,0.487,5.841,0.417,2.954,-0.191
291,11.0,37.0,0.486,5.827,0.417,2.954,-0.191
292,11.0,38.0,0.48,5.763,0.417,2.954,-0.191
293,11.0,39.0,0.479,5.752,0.417,2.954,-0.228
294,11.0,40.0,0.468,5.619,0.417,2.954,-0.228
295,11.0,41.0,0.379,5.313,0.357,2.954,-0.228
296,11.0,42.0,0.411,5.349,0.385,2.954,-0.228
297,11.0,43.0,0.43,5.587,0.385,2.954,-0.228
298,11.0,44.0,0.46,5.522,0.417,2.954,-0.228
299,11.0,45.0,0.485,5.34,0.455,2.954,-0.249
300,11.0,46.0,0.486,5.351,0.455,2.954,-0.249
301,11.0,47.0,0.493,5.423,0.455,2.954,-0.249
302,11.0,48.0,0.491,5.404,0.455,2.954,-0.249
303,11.0,49.0,0.478,5.256,0.455,2.954,-0.249
304,11.0,50.0,0.48,5.285,0.455,2.954,-0.24
305,11.0,51.0,0.373,4.471,0.333,2.954,-0.349
306,11.0,52.0,0.368,4.421,0.333,2.954,-0.349
307,11.0,53.0,0.348,4.176,0.333,2.954,-0.349
308,11.0,54.0,0.354,4.243,0.333,2.954,-0.352
309,11.0,55.0,0.358,4.295,0.333,2.954,-0.352
310,11.0,56.0,0.365,4.386,0.333,2.954,-0.352
311,11.0,57.0,0.375,4.498,0.333,3.085,-0.352
312,11.0,58.0,0.379,4.545,0.333,3.085,-0.352
313,11.0,59.0,0.39,4.68,0.333,3.085,-0.352
314,11.0,60.0,0.357,4.647,0.308,3.085,-0.352
315,12.0,17.0,0.366,6.586,0.444,2.861,-0.159
316,12.0,18.0,0.427,6.827,0.5,2.861,-0.159
317,12.0,19.0,0.408,6.525,0.5,2.861,-0.159
318,12.0,20.0,0.403,6.45,0.5,2.861,-0.159
319,12.0,21.0,0.433,6.491,0.533,2.773,-0.159
320,12.0,22.0,0.395,5.926,0.533,2.773,-0.202
321,12.0,23.0,0.368,5.893,0.5,2.773,-0.202
322,12.0,24.0,0.407,6.112,0.467,2.773,-0.202
323,12.0,25.0,0.361,5.781,0.438,2.672,-0.202
324,12.0,26.0,0.405,5.675,0.5,2.672,-0.202
325,12.0,27.0,0.447,5.817,0.462,2.672,-0.202
326,12.0,28.0,0.448,5.821,0.462,2.672,-0.202
327,12.0,29.0,0.474,6.165,0.462,3.062,-0.202
328,12.0,30.0,0.425,5.521,0.462,2.847,-0.211
329,12.0,31.0,0.462,5.541,0.5,2.847,-0.211
330,12.0,32.0,0.544,5.982,0.455,3.056,-0.211
331,12.0,33.0,0.54,5.944,0.455,2.982,-0.191
332,12.0,34.0,0.541,5.949,0.455,2.954,-0.191
333,12.0,35.0,0.535,5.888,0.455,2.954,-0.191
334,12.0,36.0,0.486,5.828,0.417,2.954,-0.228
335,12.0,37.0,0.482,5.787,0.417,2.954,-0.228
336,12.0,38.0,0.473,5.671,0.417,2.954,-0.228
337,12.0,39.0,0.416,5.411,0.385,2.954,-0.228
338,12.0,40.0,0.402,5.629,0.357,2.954,-0.228
339,12.0,41.0,0.428,5.559,0.385,2.954,-0.228
340,12.0,42.0,0.464,5.568,0.417,2.954,-0.228
341,12.0,43.0,0.504,5.542,0.455,2.954,-0.228
342,12.0,44.0,0.502,5.527,0.455,2.954,-0.228
343,12.0,45.0,0.502,5.527,0.455,2.954,-0.228
344,12.0,46.0,0.497,5.471,0.455,2.954,-0.249
345,12.0,47.0,0.481,5.296,0.455,2.954,-0.249
346,12.0,48.0,0.418,4.594,0.364,2.954,-0.349
347,12.0,49.0,0.418,4.594,0.364,2.954,-0.349
348,12.0,50.0,0.423,4.657,0.364,2.954,-0.349
349,12.0,51.0,0.36,4.314,0.333,2.954,-0.352
350,12.0,52.0,0.355,4.264,0.333,2.954,-0.352
351,12.0,53.0,0.365,4.386,0.333,2.954,-0.352
352,12.0,54.0,0.366,4.396,0.333,2.954,-0.352
353,12.0,55.0,0.365,4.381,0.333,2.954,-0.352
354,12.0,56.0,0.376,4.517,0.333,2.954,-0.352
355,12.0,57.0,0.346,4.494,0.308,2.954,-0.352
356,12.0,58.0,0.366,4.755,0.308,2.954,-0.352
357,12.0,59.0,0.377,4.903,0.308,3.085,-0.352
358,12.0,60.0,0.389,5.052,0.308,3.085,-0.352
359,12.0,61.0,0.38,4.943,0.308,3.085,-0.352
360,13.0,18.0,0.408,6.525,0.5,2.861,-0.159
361,13.0,19.0,0.397,6.346,0.5,2.773,-0.159
362,13.0,20.0,0.434,6.514,0.533,2.773,-0.159
363,13.0,21.0,0.397,5.962,0.533,2.773,-0.202
364,13.0,22.0,0.403,6.04,0.467,2.773,-0.202
365,13.0,23.0,0.44,6.156,0.5,2.672,-0.202
366,13.0,24.0,0.412,5.771,0.5,2.672,-0.202
367,13.0,25.0,0.443,5.758,0.538,2.672,-0.202
368,13.0,26.0,0.447,5.812,0.462,2.672,-0.202
369,13.0,27.0,0.432,6.046,0.429,3.062,-0.202
370,13.0,28.0,0.433,5.623,0.462,2.847,-0.211
371,13.0,29.0,0.472,5.66,0.5,2.847,-0.211
372,13.0,30.0,0.466,5.593,0.5,2.847,-0.211
373,13.0,31.0,0.543,5.977,0.455,2.982,-0.211
374,13.0,32.0,0.542,5.959,0.455,3.011,-0.211
375,13.0,33.0,0.543,5.977,0.455,3.011,-0.211
376,13.0,34.0,0.54,5.94,0.455,3.011,-0.228
377,13.0,35.0,0.498,5.977,0.417,3.011,-0.228
378,13.0,36.0,0.501,6.008,0.417,3.011,-0.228
379,13.0,37.0,0.468,5.611,0.417,3.011,-0.228
380,13.0,38.0,0.441,5.731,0.385,3.011,-0.228
381,13.0,39.0,0.432,5.616,0.385,3.011,-0.228
382,13.0,40.0,0.468,5.619,0.417,3.011,-0.228
383,13.0,41.0,0.463,5.552,0.417,3.011,-0.228
384,13.0,42.0,0.503,5.531,0.455,3.011,-0.228
385,13.0,43.0,0.504,5.539,0.455,3.011,-0.22
386,13.0,44.0,0.494,5.436,0.455,3.011,-0.22
387,13.0,45.0,0.471,5.181,0.455,2.954,-0.22
388,13.0,46.0,0.417,4.583,0.364,2.954,-0.349
389,13.0,47.0,0.423,4.649,0.364,2.954,-0.349
390,13.0,48.0,0.422,4.637,0.364,2.954,-0.349
391,13.0,49.0,0.408,4.484,0.364,2.954,-0.352
392,13.0,50.0,0.405,4.455,0.364,2.954,-0.352
393,13.0,51.0,0.366,4.396,0.333,2.954,-0.352
394,13.0,52.0,0.344,4.468,0.308,2.954,-0.352
395,13.0,53.0,0.344,4.468,0.308,2.954,-0.352
396,13.0,54.0,0.34,4.422,0.308,2.954,-0.352
397,13.0,55.0,0.367,4.767,0.308,2.954,-0.352
398,13.0,56.0,0.36,4.683,0.308,2.954,-0.352
399,13.0,57.0,0.395,4.743,0.333,2.954,-0.352
400,13.0,58.0,0.384,4.608,0.333,2.954,-0.352
401,13.0,59.0,0.409,4.905,0.333,3.085,-0.352
402,13.0,60.0,0.407,4.888,0.333,3.085,-0.343
403,13.0,61.0,0.444,5.329,0.333,3.085,-0.343
404,13.0,62.0,0.487,5.361,0.364,3.085,-0.343
405,14.0,19.0,0.399,5.982,0.533,2.773,-0.159
406,14.0,20.0,0.436,6.099,0.571,2.773,-0.202
407,14.0,21.0,0.448,6.271,0.5,2.773,-0.202
408,14.0,22.0,0.391,5.858,0.467,2.672,-0.202
409,14.0,23.0,0.414,5.798,0.5,2.672,-0.202
410,14.0,24.0,0.447,5.817,0.462,2.672,-0.202
411,14.0,25.0,0.451,5.865,0.462,2.672,-0.202
412,14.0,26.0,0.478,6.21,0.462,3.062,-0.211
413,14.0,27.0,0.391,5.481,0.429,2.847,-0.211
414,14.0,28.0,0.466,5.593,0.5,2.847,-0.211
415,14.0,29.0,0.489,5.872,0.5,3.114,-0.211
416,14.0,30.0,0.548,6.023,0.455,3.04,-0.211
417,14.0,31.0,0.545,5.994,0.455,3.011,-0.211
418,14.0,32.0,0.54,5.943,0.455,3.011,-0.247
419,14.0,33.0,0.546,6.008,0.455,3.011,-0.247
420,14.0,34.0,0.549,6.036,0.455,3.011,-0.228
421,14.0,35.0,0.473,5.679,0.417,3.011,-0.228
422,14.0,36.0,0.487,5.844,0.417,3.011,-0.228
423,14.0,37.0,0.434,5.642,0.385,3.011,-0.228
424,14.0,38.0,0.469,5.628,0.417,3.011,-0.228
425,14.0,39.0,0.468,5.611,0.417,3.011,-0.228
426,14.0,40.0,0.461,5.537,0.417,3.011,-0.22
427,14.0,41.0,0.503,5.53,0.455,3.011,-0.22
428,14.0,42.0,0.489,5.374,0.455,3.011,-0.22
429,14.0,43.0,0.423,4.652,0.364,3.011,-0.349
430,14.0,44.0,0.435,4.783,0.364,3.011,-0.349
431,14.0,45.0,0.435,4.783,0.364,3.011,-0.349
432,14.0,46.0,0.425,4.68,0.364,3.011,-0.352
433,14.0,47.0,0.412,4.529,0.364,3.011,-0.352
434,14.0,48.0,0.363,4.362,0.333,2.954,-0.352
435,14.0,49.0,0.374,4.482,0.333,2.954,-0.352
436,14.0,50.0,0.34,4.423,0.308,2.954,-0.352
437,14.0,51.0,0.381,4.567,0.333,2.954,-0.352
438,14.0,52.0,0.401,4.812,0.333,2.954,-0.352
439,14.0,53.0,0.402,4.82,0.333,2.954,-0.352
440,14.0,54.0,0.364,4.731,0.308,2.954,-0.352
441,14.0,55.0,0.382,4.586,0.333,2.954,-0.352
442,14.0,56.0,0.381,4.575,0.333,2.954,-0.352
443,14.0,57.0,0.396,4.755,0.333,2.954,-0.343
444,14.0,58.0,0.455,5.008,0.364,2.954,-0.343
445,14.0,59.0,0.475,5.23,0.364,2.954,-0.343
446,14.0,60.0,0.478,5.254,0.364,3.085,-0.343
447,14.0,61.0,0.528,5.275,0.4,3.085,-0.343
448,14.0,62.0,0.594,5.35,0.444,3.085,-0.343
449,14.0,63.0,0.593,5.336,0.444,3.085,-0.343
